,0
306,0.17792355036762839
307,-0.7049232530882724
308,-0.04488628978676751
309,-0.33937846816935485
310,-0.08946309827855306
311,-1.1180025961112
312,-0.055914466946795936
313,0.2757680870027922
314,-0.4299285538571213
315,-0.294930962748223
316,-0.02382229788597897
317,-0.18654956083816424
318,-0.38202711458541105
319,-0.767984397734134
320,-0.24552970089297077
321,-0.7589527906634307
322,-0.3636391407503608
323,-0.45232105093152786
324,-0.5127266576184458
325,-0.4967661187981666
326,-0.19906663958404075
327,-0.6181388448376092
328,-1.0015832193274055
329,0.00869783317328394
330,-0.5124088696811515
331,-0.6127946131297032
332,-1.1101711367075573
333,0.08866650879278143
334,0.3196699192944332
335,-0.6619996309500926
336,0.38699281452585305
337,-0.40015625571996444
338,-0.4871843410306933
339,0.3826507494551655
340,0.24242791028633692
341,-0.8283290235542242
342,-0.3397853338036618
343,-0.3526471738577391
344,0.5862931813863759
345,-0.6787538507124876
346,-0.3987761241290189
347,-0.10761098987583688
348,0.27389658805390893
349,-1.172237933789585
350,-0.5997138470238395
351,-0.418488714157034
352,-0.36524815337028554
353,-0.6962773250808448
354,-1.0249271294362652
355,-0.6023573476948496
356,0.11947242684799261
357,-1.1122249698447095
358,-0.3387977706386363
359,0.02975415777818033
360,-0.6671624658878071
361,-0.31338816504520234
362,-0.6286513608837854
363,0.1461664093267791
364,-0.2594698710885247
365,-0.00036432099441071307
366,-0.08507195130271707
367,-0.6217086131486977
368,0.13791222465846764
369,-0.2921374666268914
370,-0.14104643132804293
371,0.08822841389360073
372,-0.4582343418889702
373,0.3349911168289012
374,-0.0016472056904359162
375,-0.009783514142910817
376,-0.1711885233566358
377,0.04063636645035626
378,-0.4990828574394313
379,0.2977064059387638
380,-0.4944854759412448
381,-0.1600916940177103
382,0.40026314683176306
383,-0.13278474153407618
384,-0.8980613394420945
385,-0.14308727091719198
386,0.16699958595560999
387,-0.4495358091499966
388,0.062210774040574415
389,-0.2771304434058571
390,-0.6655256370551151
391,-0.47608589173439275
392,-0.119500448037857
393,-0.1557404429295694
394,-0.6621638336004104
395,-0.0767784915950748
396,0.06501529684433953
397,0.21216710905114383
398,-0.13847279166335555
399,0.5400800918383617
400,-0.6944323394987321
401,-0.11834517940840181
402,-0.35008814049984455
403,-0.342103659343903
404,-0.5265040822738489
405,0.03468203603416735
406,-0.43319867008289803
407,-0.04869110561948445
408,0.2729510733797076
409,0.007047391915565745
410,-0.013610508537368357
411,0.42078528868838966
412,-0.012450265481059071
413,-0.15245497686114495
414,-0.5000588335941007
415,-0.08953460604737697
416,0.14450570072902846
417,0.11000166720247101
418,-0.2259647082506379
419,-0.2680418356572325
420,0.02406990700990343
421,-0.9626482207742921
422,0.06859470502445458
423,-1.5610581055642816
424,0.16337578761086205
425,-0.7369749028302893
426,-1.0578370774595864
427,-0.40186737947218837
428,-0.7333709363077995
429,-0.5252752663697419
430,-0.5125328505570115
431,-0.7174241518613338
432,-0.6178725061372091
433,-0.5419099027935068
434,0.23045088685119747
435,-0.2953682196640957
436,0.014298447660152713
437,0.30314323864539483
438,-0.08018975536103568
439,0.20842366582982588
440,-0.4203403255912629
441,-0.5697107693436795
442,0.2707361016371635
443,-0.001829412394783825
444,-0.383500496178815
445,-0.298061158924834
446,-0.21716591815286967
447,-0.42111664040981867
448,-0.23674934365815706
449,-0.2646981950298935
450,-0.26185858430508685
451,0.18400070186017878
452,-0.5513659588352819
453,0.19219650961087936
454,-0.7532636125231631
455,-0.20431228720720365
456,-0.4277099351541198
457,0.23662595971567468
458,-0.40478841195288695
459,-0.24446353838895574
460,0.07123393780458988
461,-0.14509626473248186
462,-0.09511878061218186
463,-1.4523176160542997
464,-0.005915985744888629
465,-0.11463795058566288
466,0.21724985503845112
467,-0.9187398208236598
468,-0.7327615898661064
469,-0.39411428198243736
470,0.24997891628923266
471,-0.3949781446498952
472,-0.5009593772567438
473,0.2709329008885802
474,-0.16279454642680757
475,-0.6779035541689077
476,-0.2357460166357519
477,0.01907698705006667
478,-0.1377619645830469
479,0.08614498916964182
480,0.3097288058821993
481,-1.5759605536954795
482,0.41236461504689365
483,-0.19823315184357101
484,0.34914991664871586
485,-0.20212858862749708
486,-0.37449396293830833
487,-0.08929600987308038
488,-1.0467223419784302
489,-0.24181826700502676
490,-0.22177383489101063
491,-0.19184416502207044
492,0.19684606297266533
493,0.07321367024682174
494,-0.1417024310855342
495,-0.10299542019886718
496,-0.2772182907187121
497,-0.2816373295365756
498,-0.706545747350044
499,-0.1195365868962624
500,0.3172015527046844
501,0.035466432165129416
502,-0.45274147016573213
503,0.19592259679163376
504,-0.6265532099387773
505,-0.30616756448881743
506,-0.023244781183235388
507,0.18916738403652733
508,-0.5071313334695045
509,0.04826234131950687
510,0.3770407549584989
511,-0.13396722723694976
512,-0.1605293183983206
513,-0.43564586713299924
514,-1.1746493522993633
515,-0.23486714498552697
516,0.28130940043210617
517,-0.17278477246761298
518,-0.33475492691231357
519,-0.2853483319417938
520,-0.5318964097305937
521,-0.0753562672060904
522,-0.5599675124824262
523,-0.5321633095012683
524,-0.14596101940044506
525,-0.7994834712115279
526,0.37825177893058926
527,-0.8490240536362864
528,-0.29892555107540436
529,-0.3931463333280836
530,-0.18961222365344887
531,0.265492130862477
532,-0.08934226867274553
533,0.37708762953670294
534,0.5291837045036735
535,0.3746646322840255
536,0.369607343445778
537,0.5110589294566388
538,0.33518637545816027
539,-0.3955708904325
540,-0.006043758488135883
541,0.29195547000586286
542,0.03471033088275572
543,0.41291334943281743
544,0.3855356066873998
545,0.282787351106151
546,-0.098092785133638
547,-0.07784696967296044
548,0.20238077311896416
549,-0.5133200201077707
550,-0.22505188122151865
551,-0.4286312744096599
552,-0.284883743573114
553,0.168649252483324
554,-0.7957959498955499
555,-0.10077122072519928
556,-0.42105765938864437
557,0.010618639582319445
558,0.3921907877985664
559,0.15948802841165854
560,-0.5581751299921155
561,0.27959712871455045
562,-0.66138610923629
563,0.25192767400347543
564,0.1096407367167916
565,0.4202121399163693
566,-0.18025183681793638
567,-0.6126559477238626
568,-0.39979879153596093
569,-0.04525253068816792
570,-0.029389141363690686
571,0.29907819687438014
572,-0.6148563170374466
573,-0.1777702015349027
574,-0.27606416425893726
575,-0.23124981607564501
576,0.3343411768602422
577,-0.5327912485502612
578,0.5556110372068777
579,0.22881031922418368
580,0.1408706595930083
581,-0.3846845448828781
582,-0.4536296700160204
583,0.1703474615895587
584,-0.779816209730967
585,-0.3230008159225902
586,0.5296763484274515
587,-0.3597088524186409
588,-0.3360152702177685
589,-0.24580128355568362
590,0.027584883924082104
591,-0.22924447384994737
592,-0.5014175267508788
593,-0.1379948504152053
594,-0.5454774682986079
595,-0.6491605429826389
596,0.048251718524555835
597,-0.7627890921133751
598,0.10075975180805226
599,-0.2606322125520173
600,0.2612418778184897
601,0.10145292938197827
602,-0.11692330806947387
603,-0.11525306021074566
604,0.25624394702569064
605,-0.5879904603797977
606,0.4409616045271385
607,0.2921156504859063
608,0.0974870718085534
609,0.38267468335011556
610,-0.5140090744807359
611,0.13544456818831815
612,0.44067412801604544
613,-0.5541166220660817
614,0.39024946689791995
615,-0.40613399996880967
616,0.26404337280429535
617,-0.31443686707510865
618,-0.41921548239228285
619,-0.4900037223468664
620,-0.3836624441930742
621,0.08041650030702387
622,0.27050137126426815
623,-0.8457109952713183
624,-0.061117445137526656
625,0.029666705391377977
626,0.27812241471383053
627,0.044410235088039804
628,-0.839084879050665
629,-0.8962221878240312
630,-0.0941670022372486
631,-0.20170889753940868
632,-0.024597359920617172
633,-0.32506537473692115
634,0.16968813018757586
635,0.27465093644905586
636,-0.40704719251909216
637,-0.7543458193939173
638,0.05935242953025215
639,-0.6209585228437962
640,0.1552496011830476
641,0.15575429545119926
642,-0.2840687282458601
643,-0.09715669598600592
644,0.36634170250759907
645,0.3021167296644595
646,-0.39481686908291225
647,-0.31686950441110756
648,0.32009283264173394
649,0.07073438650039557
650,-0.1474084495637441
651,-0.450330294982625
652,0.368549254802481
653,0.21243161373149116
654,0.5542528085205225
655,-0.3535461699843699
656,-0.29020666696998365
657,-0.5703076184956646
658,-0.7410127474148186
659,0.36858911743420986
660,0.04004526557213154
661,-0.33581508381687897
662,0.10586973090182955
663,0.21270850297179542
664,0.05682332246691646
665,0.4513922162559184
666,-1.3742679522729764
667,-0.49836586876459477
668,-0.26525224087142923
669,-0.5858764190991607
670,-0.6023719350062962
671,0.19653542926506853
672,-0.04845457341547167
673,0.07443135972972566
674,-0.2823353294163478
675,-0.6047632963915567
676,-0.7474936708992995
677,-0.8322616776660977
678,0.19705092747556902
679,-0.24579722359626285
680,-0.3436481511870612
681,-0.39443347111954885
682,-0.5155176122140583
683,0.08798961037335389
684,0.09775813465781012
685,-0.9097548969735368
686,-0.8341954604933655
687,-0.5802120567135803
688,0.12997407305630113
689,-0.1601583968347202
690,-0.31024817811858846
691,0.09882685549316816
692,0.39428693356332484
693,0.10297427017118803
694,0.19590649088813364
695,-0.24922306296583557
696,0.15883937511018684
697,0.04809243006708424
698,0.3247338628740053
699,0.09646794259307893
700,0.0663342051298005
701,0.32998237235617184
702,-0.5086102652877009
703,-0.275189261802341
704,-0.39028111550929895
705,-0.3733986145249807
706,-0.9011219161380214
707,-0.3661310583295812
708,-0.17521831326028722
709,-0.23976983952574907
710,-0.2797438751659354
711,-0.2376906004649329
712,-0.4196618568967642
713,0.2601670913933771
714,0.17662412659459165
715,-0.8462032342931101
716,-0.1084303397206801
717,-0.4174497553560284
718,-0.17347555001947304
719,0.11250640958762047
720,0.33755264487017717
721,0.17218523940487304
722,0.0007209825058028985
723,-0.06359457235877754
724,0.3670706457173658
725,0.022316117404430773
726,-0.12877830949263888
727,-0.03629213179624618
728,0.1097323172690956
729,-0.5787501301835518
730,-0.49965003523147017
731,-1.195299345773841
732,-0.08788657227919151
733,-0.6978402442114835
734,-0.01949778749402305
735,-0.3087635854648162
736,-0.18315697754454185
737,-0.22453417982655643
738,-0.5028910283043128
739,-0.30978170932247767
740,-0.22940052470519293
741,-0.3767377452497583
742,-0.35694237649057464
743,0.25916311419938254
744,-0.24238893210177953
745,-0.17899293858476667
746,-0.3643614021463505
747,0.40958819120876
748,0.04711519045066255
749,-0.036783528177767165
750,0.2551540602167514
751,0.3868828986540873
752,-0.5092874700189014
753,-0.14727508168131595
754,-0.35186651041635203
755,0.21439398501802578
756,-0.5411515962650163
757,0.45481471653265787
758,0.42891060775466533
759,-0.10310749414622515
760,-0.03195754358315456
761,-0.25302484303170786
762,-0.4943723459145144
763,-0.3459510416436417
764,-0.3631840438371568
765,0.08304657381128511
766,0.22191284192009195
767,-0.2521284644675705
768,0.34661316284489335
769,-0.08809899866350823
770,-0.04292031960044838
771,-1.0368615426807906
772,0.5214355716482644
773,0.32605730453179205
774,0.0701866070761964
775,0.2246531105896771
776,-0.8070910103761468
777,-0.30622328955678174
778,-0.28663199372334575
779,0.1945011635868189
780,0.32244728885825813
781,0.24936907706475608
782,0.4260029870421435
783,0.420487323564829
784,-0.07716180121797503
785,0.5384753635388451
786,-0.24753100708168865
787,0.5436221926568974
788,-0.19978406920688538
789,0.17806362005579765
790,0.22567158928287814
791,-0.19717067875751335
792,-0.529914135048667
793,-0.09117216824623772
794,-0.02480069581400484
795,0.06408629701674257
796,0.11320261750070752
797,0.09759605101166112
798,-0.06397959070095946
799,0.0021109635468761477
800,-0.3709423339124994
801,-0.25130257242893267
802,-0.48363149781034254
803,-0.4833302401091565
804,-0.28059829330922853
805,0.4962565187341323
806,0.4195056889216433
807,-0.12272858355767968
808,-0.07085439715329206
809,-0.8480416867313266
810,-0.05088627355701418
811,-0.09508001148872991
812,0.3275077900834722
813,0.43626742425501724
814,-0.691322491344696
815,0.21244961924205075
816,0.3012313074747213
817,-0.04454059457395962
818,-0.14795385305976344
819,0.30131237558817914
820,0.5287058939243316
821,-0.013613779605191497
822,-0.0036644455058775023
823,0.3573224301328694
824,0.2246523264981171
825,0.39260368458892514
826,-0.3943932661600599
827,0.48294299356930837
828,0.2333759957039338
829,-0.07591568701106348
830,0.16573221202250912
831,-0.2960956366082317
832,0.22119046791566752
833,-0.6962807623343855
834,-0.29977235485502707
835,0.3029139029077279
836,-0.02364861679986202
837,-0.5860632772167736
838,0.16114274041264195
839,-0.05683556695436773
840,0.3403867650847732
841,0.2816158293772469
842,0.40771490894927076
843,0.38661508636813885
844,0.2633265431341056
845,0.20897609324238897
846,0.23784120826427463
847,0.37008841096938194
848,-0.2139177000690981
849,0.04239610095508792
850,-0.1621229203059501
851,0.21889474024383584
852,-0.21500484074626477
853,0.2644977810073098
854,0.40921218789666447
855,-0.15207087336512431
856,-0.8811148228481868
857,-0.1677634868458875
858,-0.13670935061147765
859,-0.13181537184294476
860,0.5149052591701359
861,-0.1477190868887766
862,0.025741757383030497
863,0.11492540353074833
864,0.18911179683879453
865,0.22047092695320158
866,-0.5030604584532649
867,0.22394190818823798
868,-0.1456545067070038
869,-0.20899156898065185
870,-0.0960222549781922
871,-0.398247533684328
872,-1.0186618736188366
873,-0.08599783778447899
874,0.259579161536197
875,0.31427428927428214
876,0.49265444985517
877,-0.06045495034622604
878,0.31297527204040715
879,-0.7079891946576258
880,-0.838237005430362
881,-0.31012032872288553
882,-1.256689736089483
883,-0.29004540999144374
884,0.12051364333376982
885,0.20466791431054035
886,0.3238631814791828
887,-0.6045130005434611
888,0.03071896237880466
889,0.08286934610413425
890,-0.03920250218336821
891,-0.3467769131773566
892,0.3534540383219368
893,0.1415488752679784
894,-0.02909914837134378
895,0.18783372234519843
896,0.07559233258454681
897,0.38051598298799594
898,0.04849279742043348
899,0.10631067250197297
900,0.05293641867005686
901,0.36871788312410103
902,0.06048774052865771
903,0.7541841367087786
904,-0.6669123416345504
905,0.3239609179451942
906,-0.6220674466571734
907,0.9952462286743352
908,0.032596485278459465
909,1.0507700764052879
910,0.03064619505490361
911,0.2863011789457379
912,-0.04723904599077846
913,-0.5232671537786466
914,-0.13010131979265402
915,0.19160474324376955
916,0.3548115435574997
917,-0.00385891574520456
918,-0.2723932548798702
919,0.3728975087717065
920,-0.4694892255487479
921,-0.8805315589418411
922,0.27623437827745934
923,-0.1536785307496943
924,0.456658425214343
925,-0.5146901704548257
926,-0.5322939295355029
927,-0.2647738313005238
928,-0.34121118707457904
929,-0.6137236369573912
930,0.00958957955792833
931,0.05028167097568735
932,-0.721749437004023
933,-0.2825094270361261
934,-0.74404436875779
935,-0.47758077380944275
936,-0.4117548326224275
937,0.004812611472779729
938,-0.012171693690964875
939,-0.5646902054877407
940,0.025740580741539593
941,-0.44330453542008963
942,-0.6468666629852421
943,-0.04859170893207983
944,-0.7282167241105096
945,-0.26819422291590983
946,-0.28306670363679703
947,-0.1652883303310883
948,0.08907233222494733
949,-1.0056177704035267
950,0.22012416917788058
951,-0.046420315706668935
952,-0.17448313990211398
953,-0.5001354858041381
954,-0.08739482374004377
955,-0.17415070607863453
956,-0.6534678451358367
957,-0.7419909762098885
958,-0.814240458031816
959,-0.02976019311971281
960,0.09219241943992594
961,-0.10212839152729179
962,-0.7165081201522688
963,-0.14086154776826823
964,-0.17393803822008888
965,-0.6612359090508375
966,0.08730030909816486
967,-0.08127030133417942
968,-0.04333853023085907
969,0.4788864927625804
970,0.276341837010655
971,0.029740487007123676
972,-0.4402211138453899
973,-0.7943243491674926
974,-0.5008970665868463
975,-0.7443414255242385
976,-0.2111536300645523
977,-0.8422800643565598
978,-0.4000823838088478
979,-0.045088416124481445
980,-0.01103741884331055
981,0.18833735835410897
982,0.21954002258697763
983,-0.060730132788688045
984,0.19941587215416315
985,0.0722783098712649
986,-0.0752550246735942
987,0.5796433677789906
988,0.31354111550908254
989,0.19360167959456323
990,0.2856103019464139
991,0.33291293017665846
992,-0.18799626612468934
993,-0.33022354822505867
994,-0.4657324975849659
995,0.07718623128189694
996,0.22947831444811614
997,0.35269623785498416
998,-0.09817104985106966
999,0.7375181092012443
1000,0.29229912571226907
1001,0.5201791458610474
1002,0.05260566441934017
1003,0.08950865885891071
1004,-0.6921317167690447
1005,-0.6531142398292611
1006,-0.12075464281601353
1007,0.12843647815147638
1008,0.19984475009533134
1009,0.30802089418881407
1010,-0.058847658437596054
1011,-0.5243312031959042
1012,0.3309759240823183
1013,0.22473372390575144
1014,0.2868068004459228
1015,-0.38284343124613507
1016,-0.44629084273646685
1017,-0.4161626496413137
1018,0.2857235722054792
1019,-0.3134508811727096
1020,-0.07159653887475186
1021,0.2362801976802996
1022,-0.12096512481979953
1023,-0.009804643974935606
1024,0.06414286857092122
1025,-0.3206959634851691
1026,-0.1315277135927534
1027,-0.1825795298989065
1028,-0.12201992714566669
1029,0.009461081634701838
1030,-0.34526025694822504
1031,-0.056322300763095634
1032,-0.12231792924530656
1033,-0.02086386657153203
1034,-0.5833825415486659
1035,-0.36785949354118125
1036,-0.328161618590997
1037,0.18307914840221065
1038,-0.37649580567001645
1039,-0.3174571490667157
1040,0.4891797315780334
1041,-0.26603001695633394
1042,-0.7679302046045626
1043,-0.1279003286943499
1044,-0.11947021384792143
1045,0.3516782647953377
1046,-0.06195689063953242
1047,0.14049962429417445
1048,-0.10156116772592626
1049,-0.3801222316508782
1050,-0.3603796278400372
1051,0.11004832169758873
1052,-0.6055625195750454
1053,-0.06119813103593149
1054,-0.1542773935344316
1055,-0.2518941238527049
1056,-0.6518748730655617
1057,0.5276800510142677
1058,-0.37563809623956657
1059,-0.17788032219417715
1060,0.12293406567393701
1061,-0.03630413464445015
1062,0.51375631963646
1063,0.6594346930490433
1064,0.37105551994166314
1065,-0.06329223121988288
1066,-0.16638628164880703
1067,-0.16722292653371207
1068,-0.13298386780607438
1069,0.07029889453791514
1070,-0.04271809860188392
1071,-0.07609920452747514
1072,-0.10438183565927046
1073,-0.19786497643218082
1074,0.5569857652552123
1075,0.38393509791670577
1076,0.4084147684049949
1077,0.5041317483208442
1078,0.10584464224402218
1079,0.4392770545309722
1080,-0.10886511989191856
1081,-0.4618318232919444
1082,-0.5143344403248266
1083,-0.21927693725214642
1084,-0.6429469301282733
1085,-0.3456362209028522
1086,-0.2660448989428732
1087,-0.29345377992675004
1088,-0.18058449168118365
1089,-0.09239410691562902
1090,-0.46404993791975
1091,-0.6778495978534778
1092,-0.3404050198249885
1093,-0.40452408271508417
1094,0.4665591337560545
1095,0.3640057229974924
1096,0.049092167288650165
1097,-0.7988471829336312
1098,-0.14781577955435635
1099,0.16678507556865893
1100,0.11974524646619772
1101,-0.1316910950051435
1102,-0.32478710384006243
1103,-0.31517939307147785
1104,-0.09917097689050676
1105,-0.4100770816855879
1106,-0.37652520177216847
1107,0.16097756019137574
1108,-0.7018473885937092
1109,-0.5233810445953219
1110,-0.7979506372760524
1111,-0.28726132137982513
1112,-0.6340473675272852
1113,0.2611223888794552
1114,-0.553970221769729
1115,-1.0445567880801738
1116,-0.2700554554397119
1117,-0.1917216834019022
1118,-0.6888952044036084
1119,-0.38710388091010534
1120,-1.108200899018603
1121,-0.41940355331803114
1122,-0.5155479516340513
1123,-1.0031676087127972
1124,-0.6937688233401476
1125,-0.5502754352261606
1126,-0.5448768035221844
1127,-0.892503703496256
1128,-0.665627644725659
1129,-0.42745147095819863
1130,-0.38483506862994676
1131,-1.2933170327233263
1132,-0.3780696588657436
1133,-0.1891718389154728
1134,-0.6594445152823953
1135,-0.906216292714844
1136,-0.34856587533291034
1137,-0.20502039698266666
1138,-0.1241064769857668
1139,-0.18917067562840978
1140,-0.9274787596206582
1141,-0.19303165762399818
1142,-1.0774629694290172
1143,-1.0017669561927403
1144,-0.4090080142963281
1145,0.16736513205803938
1146,-0.13881358624407186
1147,-0.0896642519989943
1148,0.16511802958181204
1149,0.025943626645507152
1150,0.38578488077323875
1151,-0.06150574161223037
1152,0.3498181186415189
1153,0.3503103659446779
1154,-1.04048678600495
1155,-0.41733862755227663
1156,-0.22960513223780324
1157,-0.3657501812916263
1158,-0.5437831984346396
1159,-0.28150457796684664
1160,-0.37789892887121607
1161,-0.32771827765143274
1162,-0.011342412350721936
1163,-0.4875171940723488
1164,-0.028466290499406986
1165,-0.7373878962527419
1166,0.09630255080490357
1167,0.057833696096687925
1168,-0.4616240281536201
1169,-0.17351902733963132
1170,0.26883440533489084
1171,0.24464707897965407
1172,0.3102216099210365
1173,-0.6169013595535273
1174,0.03084344153332588
1175,0.12871668767909303
1176,-0.5998181164388444
1177,-0.36937955226609387
1178,0.440172754838019
1179,0.4787252618893753
1180,0.4992775149302136
1181,0.3974502997176444
1182,0.5433964092838072
1183,0.4080669905415835
1184,0.12522678994961148
1185,0.20097507644385643
1186,-0.011515200243077166
1187,-1.3646837093665294
1188,-1.1586525366011151
1189,-0.5283644346968109
1190,-1.4111067520923963
1191,0.209689027214995
1192,0.06168138870062276
1193,-0.10717785512769916
1194,-0.38675784104287625
1195,0.0073823646012546405
1196,-0.5844599005663009
1197,-0.46133660317274267
1198,-0.3257263333154541
1199,-0.6464703573011855
